CaseID,case_outcome,has_trajectory,has_state_probe,pfr_hit_target,native_pfr_failed,no_suitable_anchor,used_probe,sample_kinds,final_design_kinds,fallback_statuses,native_failure_reasons,target_T_K,target_conversion,target_tau_s,target_log10_tau_s
2122,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1257.6530312094835,0.7658124903636053,0.0017090423295319,-2.7672471805475705
2123,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,982.5424999510868,0.3835177193814889,2.3331259062401187e-05,-4.632061824039556
2124,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1240.5077181383967,0.358556447904557,0.0019841238718538,-2.702431217674167
2125,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1322.100239400752,0.7407730965688825,1.4533956058178409e-05,-4.8376161571824925
2126,Native PFR failed → state probe,False,True,False,True,False,True,state_probe,anchored_state_probe_after_native_pfr_failure,used_after_native_pfr_failure,T exceeded cap 1600.0 K,1214.5630930969492,0.6049006022140384,0.0008718829233877,-3.0595418283017404
2127,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1045.2313596196473,0.6958131123147906,1.1884253723478496e-05,-4.925028084777296
2128,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1375.3132880060002,0.8701494025671855,1.917498323001248e-05,-4.7172650072025135
2129,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1012.0693726744504,0.9305650201486424,1.4067626601494076e-05,-4.851779167726636
2130,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,913.4261112334208,0.5211484525445849,2.1284173078271063e-05,-4.671943218144588
2131,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1226.6811844706535,0.4781377469282597,0.000487815805406,-3.3117441324982875
2132,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,846.6651481529698,0.4031764540774748,0.0001399635257326,-3.8539851260138893
2133,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1166.0296688694507,0.946109037376009,0.0108596594038193,-1.9641837954986852
2134,PFR missed → no probe/unknown,True,False,False,False,False,False,trajectory,isothermal_pfr_hit_target,,,1270.7543416600674,0.3602380611514673,0.023449316409734,-1.6298698132392029
2135,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1289.1290331585333,0.5904318149341271,0.0005366425765485,-3.2703148739180197
2136,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,881.0978705994785,0.2147680836450308,2.5663324987321303e-05,-4.590687076328322
2137,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1306.1972439521924,0.7859024575445801,0.0011213922960847,-2.95024243181109
2138,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,904.5092260092496,0.1079486553184688,1.0584895994687369e-05,-4.975313404924236
2139,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1385.6938580842689,0.6427870533242822,0.0013354181275412,-2.8743827327620544
2140,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,938.7152314651756,0.473451449801214,4.964435240481799e-05,-4.304130150168203
2141,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1073.9002793421969,0.8772849241131917,1.2443391414737049e-05,-4.905061237653717
2142,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1117.023002053611,0.8681312830233947,0.0065513189375009,-2.18367125731893
2143,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1342.780377222225,0.3811769755231217,0.0261495432313167,-1.5825358927948405
2144,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,829.212405779399,0.5111375602707267,0.0002881365346333,-3.540401671314612
2145,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1308.179181125015,0.3381699900887907,4.059414320746677e-05,-4.3915366205153985
2146,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,808.3339319285005,0.2198901611147448,0.0004443142744142,-3.3523097340250834
2147,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,878.9608662901446,0.6294173036655412,1.0733342894822916e-05,-4.96926499614492
2148,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1392.6386418379843,0.6544567215163261,0.0001182675804696,-3.927134287939582
2149,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,817.2436760226265,0.3948514512833208,8.706054643278086e-05,-4.060178611334413
2150,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,923.7261147098616,0.2590024275984615,4.583614609838517e-05,-4.3387919049710035
2151,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1288.9697589352727,0.3417340322304517,0.0019699567683407,-2.705543304537439
2152,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1085.8384419744834,0.966069638519548,1.30232519690867e-05,-4.885280556790531
2153,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,954.2691703978926,0.4346661562053487,3.0301939606847064e-05,-4.518529571709223
2154,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,956.0967758623884,0.5563724527182058,1.614905257613784e-05,-4.791852951538749
2155,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1081.2938080634922,0.7942980025568978,1.2197954387966108e-05,-4.913712994940579
2156,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,889.259079308249,0.5749617310799658,0.0001037349181573,-3.9840750313597955
2157,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,920.5439296551048,0.3257080589234829,1.3733606353281132e-05,-4.862215404957533
2158,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1116.1276317760348,0.9165763676911592,0.0093776777912515,-2.0279046933166684
2159,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,896.4882490085438,0.4327092093415559,7.072809324496342e-05,-4.150408049882389
2160,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,826.5702088270336,0.1126704995939508,3.608672270883877e-05,-4.442652557510883
2161,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,863.6338785802945,0.3866157856257632,4.784661476269035e-05,-4.320148783945479
2162,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1012.1781180612744,0.7622852675337345,1.287342509737885e-05,-4.890305889537558
2163,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,825.1256063813344,0.1884292410966009,5.162680665532943e-05,-4.287124737142586
2164,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,895.1095371227711,0.0690929482458159,2.634073928880011e-05,-4.579372040135786
2165,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1314.7817072970793,0.8816208523651585,0.0006568200345425,-3.182553608692277
2166,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,822.0105323335156,0.3224905183305964,0.0002215767605686,-3.6544757912634442
2167,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1040.6928945798427,0.9768389405636118,1.5777368942178845e-05,-4.801965418690815
2168,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,882.6616777898744,0.1568002092745155,4.2429556005189545e-05,-4.372331512789242
2169,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,807.4534875154495,0.5925299147237093,0.5958796181621191,-0.22484146920032796
2170,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1302.9014722490683,0.2643235174752772,6.299399518282097e-05,-4.200700847106054
2171,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,984.4815584085882,0.6849401083588601,2.55415798994699e-05,-4.592752242530696
2172,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1337.502984846942,0.0599795048357918,0.0005339577303428,-3.2724931216333735
2173,PFR missed → no probe/unknown,True,False,False,False,False,False,trajectory,isothermal_pfr_hit_target,,,1372.292471183464,0.18928478627,4.164459943520614e-05,-4.380441310885362
2174,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,918.6225596535952,0.9534342873701828,1.9261275158982863e-05,-4.715314964554272
2175,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,893.98439490702,0.697258162018843,7.813848157637244e-05,-4.107135032443329
2176,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1280.4164548963308,0.271593746766448,0.0484163950072295,-1.3150075504323475
2177,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,959.7787059517576,0.8790979944355787,1.1934716362571564e-05,-4.923187897866592
2178,Native PFR failed → state probe,False,True,False,True,False,True,state_probe,anchored_state_probe_after_native_pfr_failure,used_after_native_pfr_failure,T exceeded cap 1600.0 K,860.8264294732362,0.7052339090546593,0.0001323328417699,-3.878332361183372
2179,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1329.3767412891611,0.1954365470586344,2.9828368121643377e-05,-4.525370505778119
2180,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,843.670129403472,0.8204752755817026,8.021586579713297e-05,-4.0957397246500475
2181,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,918.9454663963988,0.7801945152599364,3.558761330913188e-05,-4.448701137071476
